time,value
2026-02-14T16:52:27.628917795Z,4.861111164093018
2026-02-14T17:49:56.939632933Z,4.861111164093018
2026-02-14T18:05:28.850865266Z,4.861111164093018
2026-02-14T18:09:34.171502146Z,4.861111164093018
2026-02-14T18:14:51.89286182Z,4.861111164093018
2026-02-14T18:30:58.063270281Z,4.861111164093018
2026-02-14T18:53:10.739003354Z,1.2152777910232544
2026-02-14T18:53:15.652516751Z,4.861111164093018
2026-02-14T18:53:20.751702536Z,1.2152777910232544
2026-02-14T18:53:25.647746921Z,4.861111164093018
2026-02-14T18:53:30.792065161Z,1.2152777910232544
2026-02-14T18:53:35.646295123Z,4.861111164093018
2026-02-14T18:53:40.822803357Z,1.2152777910232544
2026-02-14T18:53:45.644760444Z,4.861111164093018
2026-02-14T18:53:50.745097826Z,1.2152777910232544
2026-02-14T18:53:55.641409838Z,4.861111164093018
2026-02-14T18:54:12.568067907Z,1.2152777910232544
2026-02-14T18:54:17.634029286Z,4.861111164093018
2026-02-14T18:54:22.488362246Z,1.2152777910232544
2026-02-14T18:54:27.631549643Z,4.861111164093018
2026-02-14T18:54:32.635911777Z,1.2152777910232544
2026-02-14T18:54:37.633426576Z,4.861111164093018
2026-02-14T18:54:42.50736514Z,1.2152777910232544
2026-02-14T18:54:47.628261079Z,4.861111164093018
2026-02-14T18:54:52.478319354Z,1.2152777910232544
2026-02-14T18:54:57.728025231Z,4.861111164093018
2026-02-14T18:55:02.639933769Z,1.2152777910232544
2026-02-14T18:55:07.618955876Z,4.861111164093018
2026-02-14T18:55:19.381498892Z,1.2152777910232544
2026-02-14T18:55:24.551860743Z,4.861111164093018
2026-02-14T18:55:29.46941059Z,1.2152777910232544
2026-02-14T18:55:34.591255406Z,4.861111164093018
2026-02-14T18:55:39.37284676Z,1.2152777910232544
2026-02-14T18:55:44.523038138Z,4.861111164093018
2026-02-14T18:55:49.36781021Z,1.2152777910232544
2026-02-14T18:55:54.523910832Z,4.861111164093018
2026-02-14T18:55:59.370492594Z,1.2152777910232544
2026-02-14T18:56:04.568484718Z,4.861111164093018
2026-02-14T18:56:10.678186519Z,1.2152777910232544
2026-02-14T18:56:14.528194762Z,4.861111164093018
2026-02-14T18:56:31.400863091Z,1.2152777910232544
2026-02-14T18:56:36.337403789Z,4.861111164093018
2026-02-14T18:56:41.460906265Z,1.2152777910232544
2026-02-14T18:56:46.287991201Z,4.861111164093018
2026-02-14T18:56:51.390631857Z,1.2152777910232544
2026-02-14T18:56:56.271510324Z,4.861111164093018
2026-02-14T18:57:02.666975259Z,1.2152777910232544
2026-02-14T18:57:06.262155918Z,4.861111164093018
2026-02-14T18:57:11.350479131Z,1.2152777910232544
2026-02-14T18:57:16.276088241Z,4.861111164093018
2026-02-14T18:57:21.359578458Z,1.2152777910232544
2026-02-14T18:57:28.111801089Z,4.861111164093018
2026-02-14T18:57:33.314623568Z,1.2152777910232544
2026-02-14T18:57:38.110105126Z,4.861111164093018
2026-02-14T18:57:43.270216897Z,1.2152777910232544
2026-02-14T18:57:48.123052054Z,4.861111164093018
2026-02-14T18:57:53.345810506Z,1.2152777910232544
2026-02-14T18:57:58.105531683Z,4.861111164093018
2026-02-14T18:58:03.314629342Z,1.2152777910232544
2026-02-14T18:58:08.106621188Z,4.861111164093018
2026-02-14T18:58:13.248129337Z,1.2152777910232544
2026-02-14T18:58:18.098209865Z,4.861111164093018
2026-02-14T18:58:23.347086211Z,1.2152777910232544
2026-02-14T18:58:35.213087209Z,4.861111164093018
2026-02-14T18:58:41.680186384Z,1.2152777910232544
2026-02-14T18:58:45.155581095Z,4.861111164093018
2026-02-14T18:58:50.075689009Z,1.2152777910232544
2026-02-14T18:58:55.196588636Z,4.861111164093018
2026-02-14T18:59:00.117426193Z,1.2152777910232544
2026-02-14T18:59:05.196725154Z,4.861111164093018
2026-02-14T18:59:10.008412564Z,1.2152777910232544
2026-02-14T18:59:15.147351825Z,4.861111164093018
2026-02-14T18:59:19.996874187Z,1.2152777910232544
2026-02-14T18:59:25.147412682Z,4.861111164093018
2026-02-14T18:59:32.116262227Z,1.2152777910232544
2026-02-14T18:59:36.908175305Z,4.861111164093018
2026-02-14T18:59:41.992498364Z,1.2152777910232544
2026-02-14T18:59:46.900754834Z,4.861111164093018
