time,value
2026-02-14T16:52:27.628917795Z,0
2026-02-14T17:49:56.939632933Z,0
2026-02-14T18:05:28.850865266Z,0
2026-02-14T18:09:34.171502146Z,0
2026-02-14T18:14:51.89286182Z,0
2026-02-14T18:30:58.063270281Z,0
2026-02-14T19:02:00.719427105Z,1.2152777910232544
2026-02-14T19:02:05.680976872Z,0
2026-02-14T19:02:10.723360562Z,1.2152777910232544
2026-02-14T19:02:15.693598254Z,0
2026-02-14T19:02:20.720353815Z,1.2152777910232544
2026-02-14T19:02:25.625032019Z,0
2026-02-14T19:02:32.13229869Z,1.2152777910232544
2026-02-14T19:02:35.666248503Z,0
2026-02-14T19:02:52.562107906Z,1.2152777910232544
2026-02-14T19:02:57.474230171Z,0
2026-02-14T19:03:02.619176178Z,1.2152777910232544
2026-02-14T19:03:07.47000851Z,0
2026-02-14T19:03:12.546745168Z,1.2152777910232544
2026-02-14T19:03:17.556829062Z,0
2026-02-14T19:03:22.568834768Z,1.2152777910232544
2026-02-14T19:03:27.465180544Z,0
2026-02-14T19:03:32.614580759Z,1.2152777910232544
2026-02-14T19:03:37.457876772Z,0
2026-02-14T19:18:51.346079987Z,1.2152777910232544
2026-02-14T20:13:34.885994841Z,1.2152777910232544
2026-02-15T20:12:58.096364654Z,0
2026-02-17T00:40:50.830018341Z,0
2026-02-17T00:41:28.452465872Z,1.2152777910232544
2026-02-17T02:39:48.139066265Z,0.7495527863502502
2026-02-17T02:40:50.757919229Z,0.6488454937934875
2026-02-17T02:41:53.214601757Z,0.8934431672096252
2026-02-17T02:42:56.198220975Z,1.0111418962478638
2026-02-17T02:43:59.63625271Z,0.8172040581703186
2026-02-17T02:45:02.518381351Z,0.9751260876655579
2026-02-17T02:46:05.927642834Z,1.0756076574325562
2026-02-17T02:47:09.606349145Z,0.7961264252662659
2026-02-17T02:48:12.630203896Z,0.946462094783783
2026-02-17T02:49:16.122044076Z,1.0202749967575073
2026-02-17T02:50:19.900372223Z,0.7302405834197998
2026-02-17T02:51:22.767683657Z,0.8816080093383789
2026-02-17T02:52:26.146252535Z,0.9681239724159241
2026-02-17T02:53:29.763102982Z,0.6967756152153015
2026-02-17T02:54:32.66410483Z,0.8622029423713684
2026-02-17T02:55:36.066135555Z,0.9420417547225952
2026-02-17T02:56:39.704825414Z,0.6718021631240845
2026-02-17T02:57:42.416574629Z,0.8322342038154602
2026-02-17T02:58:45.760234857Z,0.931851863861084
2026-02-17T02:59:49.237314315Z,0.6474543809890747
2026-02-17T03:00:52.027488053Z,0.8069067001342773
2026-02-17T03:01:55.314304464Z,0.933133065700531
2026-02-17T03:02:58.799122301Z,0.7793875336647034
2026-02-17T03:04:01.782968944Z,0.9117276668548584
2026-02-17T03:05:05.208317787Z,0.9502483606338501
2026-02-17T03:06:08.803413514Z,0.6686744689941406
2026-02-17T03:07:11.586813336Z,0.7804979085922241
2026-02-17T03:08:14.709896252Z,0.8611656427383423
2026-02-17T03:09:17.968893065Z,0.5911146998405457
2026-02-17T03:10:20.555897839Z,0.4534110426902771
2026-02-17T03:11:22.822028076Z,0.6544525027275085
2026-02-17T03:12:25.582018647Z,0.7948864698410034
2026-02-17T03:13:28.746689342Z,0.5305885076522827
2026-02-17T03:14:31.195169836Z,0.5964299440383911
2026-02-17T03:15:33.824212176Z,0.7512249946594238
2026-02-17T03:16:36.859799442Z,0.5248826146125793
2026-02-17T03:17:39.330358496Z,0.375485360622406
2026-02-17T03:18:41.38815848Z,0.5416355729103088
2026-02-17T03:19:43.85589837Z,0.684167206287384
2026-02-17T03:20:46.685622065Z,0.47215014696121216
2026-02-17T03:21:49.011113397Z,0.33147644996643066
2026-02-17T03:22:50.894509599Z,0.33359837532043457
2026-02-17T03:23:52.824294738Z,0.5652095079421997
2026-02-17T03:24:55.362020321Z,0.6922212243080139
2026-02-17T03:25:58.233166805Z,0.44693243503570557
2026-02-17T03:27:00.448130291Z,0.29668912291526794
2026-02-17T03:28:02.251465574Z,0.5131775140762329
2026-02-17T03:29:04.734753841Z,0.6523608565330505
2026-02-17T03:30:07.415848515Z,0.4203657805919647
2026-02-17T03:31:09.587282194Z,0.29274600744247437
2026-02-17T03:32:11.385928717Z,0.49526888132095337
2026-02-17T03:33:13.772146378Z,0.6208255887031555
2026-02-17T03:34:16.323005873Z,0.42331400513648987
2026-02-17T03:35:18.442617576Z,0.29210934042930603
2026-02-17T03:36:20.213944566Z,0.1724439561367035
2026-02-17T03:37:21.665159593Z,0.42755013704299927
2026-02-17T03:38:23.801853343Z,0.5845223069190979
2026-02-17T03:39:26.355287819Z,0.3662720024585724
2026-02-17T03:40:28.366862154Z,0.2109042853116989
2026-02-17T03:41:29.876561377Z,0.1384446769952774
2026-02-17T03:42:31.251706855Z,0.38981708884239197
2026-02-17T03:43:33.294584275Z,0.5478944182395935
2026-02-17T03:44:35.74574504Z,0.42999467253685
2026-02-17T03:45:37.872176468Z,0.27945083379745483
2026-02-17T03:46:39.615840399Z,0.18177032470703125
2026-02-17T03:47:41.112307695Z,0.40462204813957214
2026-02-17T03:48:43.107797619Z,0.5704749226570129
2026-02-17T03:49:45.643177242Z,0.529833972454071
2026-02-17T03:50:47.896055526Z,0.3252421021461487
2026-02-17T03:51:49.690160294Z,0.1983511745929718
